Time,Temperature,Humidity,TVOC,CO,CO2,CH2O,PM10
2022-07-16 09:03:57,22.81,38.78,1717.0,0.74,588.0,61.0,34.0
2022-07-16 09:05:57,22.85,38.79,1634.0,0.76,585.0,61.0,36.0
2022-07-16 09:07:58,22.89,38.92,1580.0,0.93,575.0,58.0,38.0
2022-07-16 09:09:58,24.31,38.93,1504.0,0.81,577.0,58.0,39.0
2022-07-16 09:11:58,22.97,38.78,1597.0,0.76,584.0,59.0,37.0
2022-07-16 09:13:58,23.02,38.73,1574.0,0.9,577.0,58.0,38.0
2022-07-16 09:15:58,23.07,38.69,1573.0,0.78,579.0,59.0,39.0
2022-07-16 09:17:58,23.12,38.62,1595.0,0.71,586.0,60.0,36.0
2022-07-16 09:19:58,23.17,38.53,1686.0,1.04,594.0,62.0,36.0
2022-07-16 09:21:58,23.2,38.51,1663.0,1.07,586.0,60.0,38.0
2022-07-16 09:23:58,23.24,38.51,1595.0,0.69,574.0,57.0,38.0
2022-07-16 09:25:58,23.29,38.39,1574.0,0.83,578.0,57.0,38.0
2022-07-16 09:27:58,23.39,38.48,1478.0,0.63,571.0,55.0,38.0
2022-07-16 09:29:58,23.41,38.46,1491.0,0.83,570.0,56.0,38.0
2022-07-16 09:31:58,23.44,38.35,1499.0,0.79,574.0,56.0,38.0
2022-07-16 09:33:58,23.48,38.3,1612.0,0.8,584.0,59.0,37.0
2022-07-16 09:35:58,23.5,38.35,1631.0,0.77,577.0,59.0,38.0
2022-07-16 09:37:59,23.5,38.59,1275.0,0.71,541.0,51.0,39.0
2022-07-16 09:39:59,23.52,38.64,1156.0,1.02,540.0,48.0,39.0
2022-07-16 09:41:59,24.88,38.52,1292.0,0.93,559.0,51.0,38.0
2022-07-16 09:43:59,24.89,38.63,1197.0,0.68,548.0,49.0,39.0
2022-07-16 09:45:59,23.51,38.55,1275.0,0.72,560.0,52.0,39.0
2022-07-16 09:47:59,23.51,38.6,1274.0,0.63,553.0,51.0,39.0
2022-07-16 09:49:59,23.5,38.72,1225.0,0.66,551.0,49.0,39.0
2022-07-16 09:51:59,23.49,38.8,1105.0,0.81,533.0,45.0,40.0
2022-07-16 09:53:59,23.51,38.67,1102.0,0.71,547.0,48.0,40.0
2022-07-16 09:55:59,23.5,38.51,1342.0,0.85,571.0,52.0,38.0
2022-07-16 09:57:59,23.49,38.45,1463.0,0.93,577.0,56.0,38.0
2022-07-16 10:00:00,23.49,38.37,1534.0,0.93,584.0,57.0,38.0
2022-07-16 10:01:59,23.47,38.31,1546.0,0.93,577.0,56.0,39.0
2022-07-16 10:04:00,24.85,38.25,1480.0,0.89,564.0,54.0,37.0
2022-07-16 10:06:00,23.46,38.3,1435.0,0.75,568.0,55.0,37.0
2022-07-16 10:08:00,23.46,38.27,1531.0,0.6,580.0,58.0,35.0
2022-07-16 10:10:00,23.45,38.29,1599.0,0.79,571.0,58.0,36.0
2022-07-16 10:12:00,23.44,38.37,1379.0,1.02,555.0,53.0,37.0
2022-07-16 10:14:00,23.45,38.48,1244.0,0.93,545.0,49.0,37.0
2022-07-16 10:16:00,23.45,38.4,1339.0,0.7,569.0,54.0,37.0
2022-07-16 10:18:00,23.46,38.43,1391.0,0.7,558.0,53.0,37.0
2022-07-16 10:20:00,23.48,38.35,1453.0,0.68,576.0,56.0,36.0
2022-07-16 10:22:00,24.85,38.34,1526.0,0.7,577.0,57.0,35.0
2022-07-16 10:24:00,23.47,38.28,1501.0,0.76,568.0,55.0,34.0
2022-07-16 10:26:00,24.86,38.3,1389.0,0.9,555.0,52.0,36.0
2022-07-16 10:28:00,23.48,38.31,1450.0,0.65,569.0,55.0,36.0
2022-07-16 10:30:00,24.85,38.16,1601.0,0.8,590.0,60.0,32.0
2022-07-16 10:32:00,23.47,38.19,1564.0,0.66,570.0,56.0,34.0
2022-07-16 10:34:01,23.48,38.13,1563.0,0.65,582.0,59.0,32.0
2022-07-16 10:36:01,24.85,38.22,1465.0,1.1,558.0,55.0,31.0
2022-07-16 10:38:01,23.47,38.27,1374.0,0.72,559.0,56.0,32.0
2022-07-16 10:40:01,23.47,38.23,1533.0,0.63,579.0,58.0,32.0
2022-07-16 10:42:01,23.46,38.24,1478.0,0.97,560.0,54.0,32.0
2022-07-16 10:44:01,23.46,38.27,1325.0,0.66,549.0,51.0,30.0
2022-07-16 10:46:01,23.46,38.28,1276.0,0.98,547.0,52.0,31.0
2022-07-16 10:48:01,23.46,38.3,1250.0,0.92,541.0,51.0,31.0
2022-07-16 10:50:01,23.46,38.34,1181.0,0.78,527.0,48.0,30.0
2022-07-16 10:52:01,24.82,38.32,1108.0,0.73,529.0,47.0,30.0
2022-07-16 10:54:01,23.45,38.29,1214.0,0.98,546.0,50.0,29.0
2022-07-16 10:56:01,23.46,38.21,1396.0,0.83,562.0,56.0,30.0
2022-07-16 10:58:01,26.22,38.12,1519.0,0.82,567.0,57.0,29.0
2022-07-16 11:00:01,23.48,38.03,1572.0,0.8,573.0,58.0,28.0
2022-07-16 11:02:02,23.47,38.02,1649.0,0.74,583.0,61.0,28.0
2022-07-16 11:04:02,23.49,38.01,1680.0,0.63,582.0,61.0,27.0
2022-07-16 11:06:02,23.51,38.0,1660.0,0.81,574.0,60.0,27.0
2022-07-16 11:08:02,24.9,37.97,1669.0,0.67,576.0,61.0,27.0
2022-07-16 11:10:02,24.94,37.91,1684.0,0.69,574.0,60.0,27.0
2022-07-16 11:12:02,24.99,37.84,1470.0,1.08,552.0,53.0,27.0
2022-07-16 11:14:02,23.65,37.85,1482.0,1.08,554.0,55.0,27.0
2022-07-16 11:16:02,23.68,37.78,1337.0,0.84,529.0,48.0,26.0
2022-07-16 11:18:02,23.69,37.74,1048.0,0.74,497.0,43.0,25.0
2022-07-16 11:20:02,25.09,37.7,1113.0,0.96,516.0,46.0,25.0
2022-07-16 11:22:02,23.72,37.68,1133.0,0.71,518.0,46.0,25.0
2022-07-16 11:24:02,23.73,37.65,1160.0,0.5,528.0,49.0,24.0
2022-07-16 11:26:02,25.12,37.66,1449.0,1.01,561.0,58.0,24.0
2022-07-16 11:28:02,23.76,37.61,1528.0,0.58,558.0,57.0,24.0
2022-07-16 11:30:03,23.78,37.55,1578.0,0.92,564.0,59.0,23.0
2022-07-16 11:32:03,23.81,37.45,1410.0,0.66,533.0,53.0,23.0
2022-07-16 11:34:03,23.84,37.41,1428.0,0.68,552.0,56.0,23.0
2022-07-16 11:36:03,25.26,37.33,1478.0,0.64,550.0,56.0,22.0
2022-07-16 11:38:03,23.92,37.24,1442.0,0.91,541.0,52.0,20.0
2022-07-16 11:40:03,23.95,37.09,1128.0,0.44,497.0,44.0,20.0
2022-07-16 11:42:03,23.99,37.08,1080.0,0.96,509.0,46.0,19.0
2022-07-16 11:44:03,26.78,37.07,1285.0,0.83,538.0,52.0,20.0
2022-07-16 11:46:03,25.45,36.93,1218.0,0.88,503.0,46.0,20.0
2022-07-16 11:48:03,26.88,36.87,1104.0,0.58,510.0,48.0,20.0
2022-07-16 11:50:03,24.17,36.87,1342.0,0.66,538.0,53.0,20.0
2022-07-16 11:52:03,24.21,36.82,1393.0,0.72,538.0,54.0,19.0
2022-07-16 11:54:03,24.22,36.78,1416.0,0.66,537.0,54.0,18.0
2022-07-16 11:56:03,24.24,36.76,1482.0,0.78,548.0,56.0,18.0
2022-07-16 11:58:04,24.26,36.7,1343.0,0.67,525.0,50.0,18.0
2022-07-16 12:00:04,25.65,36.68,1349.0,0.61,537.0,55.0,18.0
2022-07-16 12:02:04,25.68,36.69,1459.0,0.77,548.0,56.0,18.0
2022-07-16 12:04:04,25.7,36.69,1566.0,0.73,558.0,60.0,17.0
2022-07-16 12:06:04,24.3,36.65,1613.0,0.89,556.0,60.0,16.0
2022-07-16 12:08:04,24.32,36.61,1593.0,0.72,557.0,60.0,16.0
2022-07-16 12:10:04,24.33,36.62,1653.0,0.77,561.0,61.0,17.0
2022-07-16 12:12:04,24.34,36.54,1702.0,0.82,563.0,62.0,16.0
2022-07-16 12:14:04,24.35,36.27,1566.0,0.62,526.0,51.0,15.0
2022-07-16 12:16:04,25.75,36.25,1165.0,0.95,502.0,47.0,15.0
2022-07-16 12:18:04,24.41,36.34,1447.0,0.8,547.0,59.0,15.0
2022-07-16 12:20:04,24.42,36.29,1430.0,0.85,522.0,53.0,15.0
2022-07-16 12:22:04,24.43,36.24,1295.0,0.95,511.0,50.0,15.0
2022-07-16 12:24:04,24.45,36.26,1325.0,0.81,526.0,54.0,15.0
2022-07-16 12:26:05,24.45,36.1,1170.0,0.71,493.0,46.0,14.0
2022-07-16 12:28:05,24.47,36.23,1248.0,0.71,525.0,55.0,14.0
2022-07-16 12:30:05,24.47,36.2,1429.0,0.96,523.0,54.0,15.0
2022-07-16 12:32:05,24.47,36.05,1138.0,0.76,490.0,46.0,14.0
2022-07-16 12:34:05,24.49,36.17,1199.0,0.75,514.0,53.0,14.0
2022-07-16 12:36:05,24.51,36.25,1447.0,0.6,539.0,59.0,14.0
2022-07-16 12:38:05,24.52,36.22,1445.0,0.95,530.0,56.0,14.0
2022-07-16 12:40:05,24.54,35.98,1213.0,0.52,489.0,47.0,13.0
2022-07-16 12:42:05,24.57,35.98,1122.0,0.93,494.0,48.0,13.0
2022-07-16 12:44:05,24.59,35.94,1176.0,0.76,503.0,50.0,13.0
2022-07-16 12:46:05,24.61,35.82,1112.0,0.58,482.0,46.0,13.0
2022-07-16 12:48:05,26.04,35.92,1213.0,0.76,517.0,54.0,13.0
2022-07-16 12:50:05,26.08,35.9,1357.0,0.76,521.0,55.0,13.0
2022-07-16 12:52:05,24.73,35.81,1274.0,0.76,504.0,51.0,12.0
2022-07-16 12:54:06,24.76,35.68,1115.0,0.66,487.0,47.0,12.0
2022-07-16 12:56:06,24.79,35.67,1158.0,0.7,499.0,50.0,13.0
2022-07-16 12:58:06,26.22,35.66,1204.0,0.75,505.0,51.0,12.0
2022-07-16 13:00:06,24.85,35.53,1185.0,0.74,493.0,47.0,12.0
2022-07-16 13:02:06,24.87,35.58,1211.0,0.78,511.0,52.0,12.0
2022-07-16 13:04:06,26.29,35.57,1228.0,0.85,504.0,51.0,12.0
2022-07-16 13:06:06,24.92,35.56,1331.0,0.8,515.0,55.0,12.0
2022-07-16 13:08:06,26.33,35.56,1374.0,0.7,520.0,56.0,12.0
2022-07-16 13:10:06,24.98,35.49,1351.0,0.93,512.0,54.0,12.0
2022-07-16 13:12:06,26.36,35.33,1378.0,0.8,518.0,54.0,11.0
2022-07-16 13:14:06,26.38,35.15,1227.0,0.81,494.0,49.0,11.0
2022-07-16 13:16:06,26.4,35.31,1362.0,0.82,520.0,56.0,11.0
2022-07-16 13:18:06,25.04,35.23,1400.0,0.88,519.0,54.0,11.0
2022-07-16 13:20:06,25.06,35.14,1238.0,0.59,496.0,50.0,11.0
2022-07-16 13:22:07,25.09,35.15,1228.0,0.48,507.0,53.0,11.0
2022-07-16 13:24:07,25.15,35.05,1286.0,0.86,494.0,49.0,11.0
2022-07-16 13:26:07,25.16,34.97,1191.0,0.65,485.0,46.0,11.0
2022-07-16 13:28:07,25.18,34.91,1080.0,0.83,477.0,45.0,10.0
2022-07-16 13:30:07,25.18,35.07,1200.0,0.93,502.0,54.0,11.0
2022-07-16 13:32:07,25.21,35.11,1345.0,0.72,509.0,56.0,11.0
2022-07-16 13:34:07,25.23,35.01,1312.0,0.89,497.0,52.0,10.0
2022-07-16 13:36:07,26.62,34.63,1121.0,0.94,461.0,42.0,10.0
2022-07-16 13:38:07,25.27,34.79,1079.0,0.83,480.0,49.0,10.0
2022-07-16 13:40:07,25.31,34.82,1146.0,1.06,490.0,51.0,10.0
2022-07-16 13:42:07,25.33,34.33,1051.0,1.04,440.0,36.0,10.0
2022-07-16 13:44:07,25.38,34.11,845.0,0.71,420.0,34.0,10.0
2022-07-16 13:46:08,25.41,34.52,1044.0,0.77,485.0,52.0,10.0
2022-07-16 13:48:08,25.44,34.57,1134.0,0.96,484.0,50.0,10.0
2022-07-16 13:50:08,25.47,34.48,1111.0,0.87,477.0,49.0,10.0
2022-07-16 13:52:08,25.51,34.47,1122.0,0.8,483.0,51.0,10.0
2022-07-16 13:54:08,25.53,34.51,1183.0,0.67,497.0,53.0,10.0
2022-07-16 13:56:08,26.94,34.45,1242.0,0.68,498.0,53.0,10.0
2022-07-16 13:58:08,25.57,34.49,1366.0,0.97,515.0,57.0,10.0
2022-07-16 14:00:08,25.58,34.45,1479.0,0.92,524.0,58.0,10.0
2022-07-16 14:02:08,25.58,34.39,1545.0,0.68,530.0,60.0,10.0
2022-07-16 14:04:08,25.58,34.43,1635.0,0.69,532.0,63.0,10.0
2022-07-16 14:06:08,25.58,34.44,1613.0,0.82,533.0,62.0,10.0
2022-07-16 14:08:08,25.59,34.36,1662.0,0.73,538.0,65.0,10.0
2022-07-16 14:10:08,25.59,34.22,1709.0,0.76,543.0,64.0,10.0
2022-07-16 14:12:08,26.99,34.32,1739.0,0.63,544.0,66.0,10.0
2022-07-16 14:14:09,25.62,34.4,1764.0,0.95,555.0,68.0,10.0
2022-07-16 14:16:09,25.66,34.49,1764.0,0.84,549.0,67.0,10.0
2022-07-16 14:18:09,25.69,34.44,1808.0,0.59,563.0,68.0,10.0
2022-07-16 14:20:09,25.7,34.45,1879.0,0.58,569.0,70.0,10.0
2022-07-16 14:22:09,25.72,34.49,1919.0,0.67,569.0,71.0,11.0
2022-07-16 14:24:09,25.72,34.65,1846.0,0.67,566.0,68.0,11.0
2022-07-16 14:26:09,25.72,34.82,1805.0,0.72,571.0,68.0,12.0
2022-07-16 14:28:09,27.1,34.79,1849.0,0.94,580.0,69.0,12.0
2022-07-16 14:30:09,25.71,34.81,1921.0,0.94,580.0,70.0,13.0
2022-07-16 14:32:09,25.7,34.95,1873.0,0.84,579.0,70.0,13.0
2022-07-16 14:34:09,27.08,34.95,1876.0,0.91,583.0,69.0,13.0
2022-07-16 14:36:09,27.07,35.0,1902.0,0.86,585.0,70.0,13.0
2022-07-16 14:38:09,25.68,34.94,1968.0,0.76,591.0,71.0,14.0
2022-07-16 14:40:09,25.68,34.91,2004.0,1.08,596.0,71.0,13.0
2022-07-16 14:42:10,25.69,34.98,2001.0,0.79,590.0,71.0,13.0
2022-07-16 14:44:10,25.69,35.12,1859.0,0.81,580.0,68.0,14.0
2022-07-16 14:46:10,25.69,35.01,1969.0,1.11,596.0,71.0,14.0
