Time,Temperature,Humidity,TVOC,CO,CO2,CH2O,PM10
2022-05-01 02:20,20.18,21.69,1420.0,0.8,560.0,25.0,19.0
2022-05-01 02:22,20.18,21.69,1415.0,0.64,556.0,25.0,20.0
2022-05-01 02:24,20.18,21.69,1405.0,0.84,559.0,25.0,18.0
2022-05-01 02:26,20.17,21.69,1409.0,0.62,558.0,25.0,18.0
2022-05-01 02:28,20.17,21.68,1408.0,0.62,555.0,25.0,18.0
2022-05-01 02:30,20.17,21.68,1419.0,0.62,559.0,25.0,19.0
2022-05-01 02:32,20.16,21.68,1415.0,0.83,559.0,25.0,18.0
2022-05-01 02:34,20.16,21.67,1398.0,0.62,557.0,25.0,20.0
2022-05-01 02:36,20.16,21.67,1403.0,0.7,557.0,25.0,18.0
2022-05-01 02:38,21.53,21.66,1403.0,0.89,555.0,25.0,19.0
2022-05-01 02:40,20.15,21.66,1394.0,0.69,555.0,25.0,19.0
2022-05-01 02:42,20.14,21.65,1400.0,0.66,554.0,25.0,18.0
2022-05-01 02:44,21.52,21.65,1410.0,0.58,554.0,25.0,19.0
2022-05-01 02:46,20.14,21.64,1406.0,0.91,553.0,25.0,18.0
2022-05-01 02:48,20.14,21.63,1394.0,0.77,551.0,25.0,18.0
2022-05-01 02:50,20.11,21.63,1376.0,0.7,551.0,25.0,18.0
2022-05-01 02:52,20.12,21.62,1385.0,0.72,550.0,25.0,18.0
2022-05-01 02:54,21.48,21.61,1389.0,0.88,550.0,25.0,18.0
2022-05-01 02:56,20.09,21.6,1385.0,0.8,548.0,25.0,17.0
2022-05-01 02:58,20.09,21.59,1378.0,0.62,552.0,25.0,18.0
2022-05-01 03:00,20.08,21.59,1374.0,0.68,546.0,25.0,18.0
2022-05-01 03:02,20.07,21.58,1364.0,0.67,546.0,25.0,16.0
2022-05-01 03:04,21.45,21.57,1378.0,0.85,549.0,24.0,18.0
2022-05-01 03:06,20.06,21.57,1350.0,0.62,544.0,24.0,17.0
2022-05-01 03:08,20.05,21.56,1356.0,0.51,545.0,25.0,16.0
2022-05-01 03:10,24.19,21.56,1374.0,0.83,547.0,25.0,16.0
2022-05-01 03:12,20.03,21.56,1377.0,0.47,546.0,25.0,17.0
2022-05-01 03:14,21.4,21.55,1356.0,0.69,545.0,24.0,15.0
2022-05-01 03:16,21.39,21.55,1375.0,0.65,543.0,25.0,17.0
2022-05-01 03:18,20.02,21.54,1369.0,0.84,544.0,25.0,15.0
2022-05-01 03:20,20.0,21.54,1355.0,0.54,540.0,24.0,16.0
2022-05-01 03:22,20.0,21.52,1337.0,0.56,539.0,24.0,16.0
2022-05-01 03:24,21.37,21.53,1343.0,0.67,540.0,25.0,15.0
2022-05-01 03:26,21.35,21.52,1338.0,0.65,541.0,25.0,15.0
2022-05-01 03:28,21.35,21.52,1350.0,0.58,540.0,25.0,17.0
2022-05-01 03:30,21.36,21.52,1326.0,0.88,540.0,24.0,15.0
2022-05-01 03:32,21.34,21.51,1330.0,0.71,540.0,25.0,15.0
2022-05-01 03:34,19.96,21.51,1322.0,0.58,540.0,24.0,15.0
2022-05-01 03:36,21.33,21.5,1336.0,0.62,539.0,24.0,15.0
2022-05-01 03:38,19.95,21.51,1341.0,0.6,538.0,25.0,15.0
2022-05-01 03:40,19.93,21.5,1344.0,0.73,535.0,24.0,15.0
2022-05-01 03:42,21.32,21.5,1315.0,0.64,534.0,24.0,15.0
2022-05-01 03:44,21.31,21.5,1326.0,0.54,535.0,24.0,14.0
2022-05-01 03:46,22.68,21.5,1337.0,0.6,535.0,24.0,15.0
2022-05-01 03:48,22.68,21.49,1327.0,0.6,535.0,23.0,14.0
2022-05-01 03:50,21.29,21.48,1307.0,0.8,532.0,24.0,15.0
2022-05-01 03:52,21.29,21.48,1325.0,0.91,535.0,24.0,13.0
2022-05-01 03:54,21.28,21.48,1317.0,0.71,531.0,24.0,14.0
2022-05-01 03:56,19.89,21.47,1318.0,0.82,531.0,24.0,14.0
2022-05-01 03:58,21.27,21.47,1307.0,0.84,529.0,24.0,14.0
2022-05-01 04:00,19.87,21.47,1311.0,0.63,527.0,24.0,15.0
2022-05-01 04:02,19.88,21.46,1313.0,0.78,526.0,23.0,13.0
2022-05-01 04:04,19.86,21.46,1322.0,0.67,527.0,24.0,12.0
2022-05-01 04:06,19.86,21.45,1300.0,0.8,525.0,23.0,12.0
2022-05-01 04:08,21.22,21.45,1308.0,0.71,528.0,23.0,15.0
2022-05-01 04:10,19.83,21.45,1315.0,0.59,529.0,23.0,11.0
2022-05-01 04:12,19.83,21.44,1288.0,0.8,524.0,23.0,13.0
2022-05-01 04:14,21.21,21.43,1280.0,0.64,527.0,23.0,14.0
2022-05-01 04:16,21.2,21.44,1281.0,0.61,526.0,23.0,13.0
2022-05-01 04:18,19.81,21.43,1291.0,0.51,526.0,23.0,13.0
2022-05-01 04:20,19.81,21.42,1278.0,0.74,525.0,23.0,13.0
2022-05-01 04:22,19.79,21.43,1291.0,0.58,526.0,23.0,11.0
